frame,path,two_theta,normalized_intensity,prominence,width_deg,peak_group,group_two_theta,delta_from_group,source_methods,source_count,confidence_tier,tier_score,accepted_standard,raw_intensity,residual_height,conventional_prominence,matched_filter_responses,best_matched_scale,best_matched_response,local_center_height,left_side_rise,right_side_rise,two_sided_contrast,local_noise,local_shape_snr,local_slope,local_curvature,width_estimate_deg,nearest_stronger_peak_deg,likely_shoulder,top_peaks_truncated
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,13.751548,0.00183041,0.00183041,0.0271427,,,,raw,1,C,100.002,0,0.333503,-0.00513533,0.00183041,,,0,-0.0049203,-0.00388005,0.000974513,-0.00388005,0.00312369,-1.24214,0.0577235,-4.2355e-05,0.0271427,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,13.862256,0.00319894,2.79194,0.204388,340,13.860063,0.00219314,matched;micro;raw;residual;shoulder,5,A,2687.5,1,0.351069,0.0109445,0.0141428,w2:1.90891;w3:2.23963;w5:2.3522;w8:2.79194,8,2.79194,0.0140453,0.0145562,0.0142292,0.0142292,0.000770425,18.4692,0.023142,0.00305627,0.204388,0.869851,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,13.878072,0.00314901,0.00459374,0.131235,340,13.860063,0.0180086,bump,1,A,2237.72,1,0.348111,0.00847209,0.00459374,,,0,0.0111991,0.0125007,0.0117613,0.0117613,0.000854,13.772,0.0199126,0.00183164,0.131235,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,13.957149,0.000970497,0.000970497,0.0328595,342,13.950580,0.00656841,micro;shoulder,2,B,1200,1,0.338017,-0.00258041,0.000970497,,,0,-0.00414249,-0.00020051,0.000227035,-0.00020051,0.00503555,-0.0398188,0.00297934,0.000325337,0.0328595,0.0790773,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,13.972964,0.0017426,0.0017426,0.0229078,,,,raw,1,C,100.002,0,0.339484,-0.00311988,0.0017426,,,0,-0.00529717,-0.000807067,-0.000156741,-0.000807067,0.00623516,-0.129438,0.00471766,0.000302226,0.0229078,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.052042,0.000412212,0.000412212,0.00840698,,,,raw;shoulder,2,C,200,0,0.341049,-0.00318434,0.000412212,,,0,-0.00360973,-0.000106869,-0.00128389,-0.00128389,0.00357328,-0.359302,0.0439333,-0.000148464,0.00840698,0.0790773,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.131119,1.27316,1.27316,0,347,14.135506,-0.00438732,matched,1,B,1140.36,1,0.352087,0.00545278,0,w3:1.27316,3,1.27316,0.00638587,0.00670353,0.00763181,0.00670353,0.00171489,3.90902,0.053486,0.00106701,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.146934,1.6496,1.6496,0.0668697,347,14.135506,0.0114281,matched;micro;raw;shoulder,4,A,2446.57,1,0.353901,0.00667233,0.00896593,w2:1.01895;w5:1.6496;w8:0.623813,5,1.6496,0.00748295,0.00762509,0.0085287,0.00762509,0.00169763,4.49162,0.0533416,0.00172352,0.0668697,0.284678,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.194381,0.00257859,0.00728691,0.226202,349,14.196527,-0.00214655,residual,1,B,1101.71,1,0.347533,-0.00100398,0.00728691,,,0,-0.00114112,0.000803821,0.00248258,0.000803821,0.0047203,0.17029,0.0322726,-0.000970119,0.226202,0.0474464,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.226012,0.00206084,0.00423066,0.203835,349,14.196527,0.0294844,bump,1,B,1100,1,0.344935,-0.00371924,0.00423066,,,0,-0.00351178,-0.000488927,-0.00113808,-0.00113808,0.00540787,-0.210449,0.00908583,-0.00213121,0.203835,0.0316309,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.273458,0.00945671,0.00945671,0.068912,351,14.288131,-0.0146727,micro;shoulder,2,A,2237.02,1,0.356509,0.00478448,0.00945671,,,0,0.00711824,0.00868785,0.0076579,0.0076579,0.00206908,3.70112,-0.00966182,0.00230414,0.068912,0.126524,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.289274,1.21938,1.21938,0.0652796,351,14.288131,0.00114278,matched;raw,2,A,2234.36,1,0.356968,0.00426853,0.0114005,w2:1.21938;w3:1.04545,2,1.21938,0.00707398,0.00780368,0.00777134,0.00777134,0.00234573,3.31298,-0.00900909,0.00190362,0.0652796,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.415797,0.227596,0.227596,0,,,,matched,1,C,100.228,0,0.34876,-0.00634712,0,w2:0.227596,2,0.227596,-0.00345736,0.000955388,-0.00181941,-0.00181941,0.00331095,-0.549514,-2.59594e-05,9.61017e-06,0,0.0474464,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.431613,0.00115359,0.00115359,0.0808566,,,,shoulder,1,C,100.001,0,0.349367,-0.00532854,0.00115359,,,0,-0.00217767,0.00177406,-0.000252917,-0.000252917,0.00444411,-0.0569107,0.00740513,0.000451543,0.0808566,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.463244,0.000786173,0.000786173,0.0443482,355,14.460645,0.00259919,micro;raw,2,B,1201.89,1,0.350498,-0.00510851,0.000786173,,,0,-0.00120646,0.000930433,0.000491575,0.000491575,0.00259558,0.189389,0.0233425,0.000142526,0.0443482,0.110708,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.494875,0.000133115,0.000133115,0.00985867,,,,raw,1,C,100,0,0.350252,-0.00360439,0.000133115,,,0,-0.00105177,-0.000150145,0.000285735,-0.000150145,0.00234437,-0.0640448,0.0269133,-0.000170072,0.00985867,0.0316309,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.573952,0.0781704,0.00803513,0.0747621,359,14.589767,-0.0158145,raw,1,B,1231.9,1,0.35771,0.0769996,0.00803513,,,0,0.00526356,0.00521265,0.005479,0.00521265,0.00039522,13.1892,0.0135788,0.00108532,0.0747621,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.589768,0.0751867,8.84803,0.246588,359,14.589767,9.37609e-07,matched;micro;residual;shoulder,4,A,2569.19,1,0.357071,0.0786954,0.138198,w2:5.8056;w3:8.84803,3,8.84803,0.00556179,0.00561489,0.00577898,0.00561489,0.000350493,16.0199,0.0124468,0.00137159,0.246588,0.34794,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.605583,16.2189,16.2189,0,360,14.607573,-0.00199016,matched,1,A,2196.51,1,0.355652,0.0739239,0,w5:16.2189,5,16.2189,0.00406082,0.00439442,0.0046346,0.00439442,0.000547306,8.02916,0.0127813,0.000959828,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.621398,19.4579,19.4579,0,360,14.607573,0.0138253,matched,1,A,2146.77,1,0.354305,0.0656085,0,w8:19.4579,8,19.4579,0.00109157,0.00189601,0.00217675,0.00189601,0.00069409,2.73164,0.0130727,-0.000159621,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.637214,0.0588834,0.00161831,0.179484,361,14.645699,-0.00848487,bump,1,B,1100,1,0.3526,0.0570912,0.00161831,,,0,-0.00161319,-0.000258816,-0.000164978,-0.000258816,0.0011804,-0.219261,0.013032,-0.00101689,0.179484,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.684660,0.0389217,0.00185571,0.0278047,,,,raw,1,C,100.002,0,0.354033,0.0373951,0.00185571,,,0,-0.00291177,-0.000420384,-0.00066216,-0.00066216,0.00267895,-0.247172,0.0144177,6.49145e-05,0.0278047,0.0474464,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.700476,0.0314437,0.00132285,0.0603958,,,,shoulder,1,C,100.001,0,0.353765,0.0314437,0.00132285,,,0,-0.00276038,0.000281413,-0.000691685,-0.000691685,0.0027818,-0.248646,0.0170109,0.000305961,0.0603958,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.747922,0.0139035,0.00027232,0.00906662,,,,raw,1,C,100,0,0.355101,0.0129568,0.00027232,,,0,-0.00562098,-0.0024726,0.000325397,-0.0024726,0.0050378,-0.49081,0.0667052,-0.000282689,0.00906662,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.763738,0.00776345,0.000456393,0.0636305,,,,shoulder,1,C,100,0,0.354828,0.00776345,0.000456393,,,0,-0.00758342,-0.00434515,0.00263304,-0.00434515,0.0112726,-0.385461,0.10753,5.85542e-05,0.0636305,0.0632619,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.811184,8.16171e-06,8.16171e-06,0.00841629,,,,shoulder,1,C,100,0,0.357959,-0.00764754,8.16171e-06,,,0,-0.0157304,-0.00887301,0.00291015,-0.00887301,0.0122515,-0.724239,0.2105,-0.000124642,0.00841629,0.0474464,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.937708,6.4028,6.4028,0.0811703,370,14.953430,-0.0157221,matched;micro;shoulder,3,A,2742.61,1,0.423533,0.0121626,0.0598812,w2:4.8469;w3:6.4028,3,6.4028,0.0497602,0.0520907,0.0513081,0.0513081,0.0011764,43.6145,0.0868774,0.0107115,0.0811703,0.806589,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.953523,7.19064,7.19064,0.0719005,370,14.953430,9.33659e-05,matched;raw,2,A,2304.03,1,0.426327,0.00666909,0.0654189,w5:7.19064;w8:2.49622,5,7.19064,0.0480506,0.0525936,0.0485106,0.0485106,0.00501267,9.6776,0.0678783,0.00967495,0.0719005,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,14.969339,0,0.206913,3.05549,370,14.953430,0.0159088,bump,1,A,2146.64,1,0.405839,-0.0101633,0.206913,,,0,0.0331332,0.0417041,0.0343629,0.0343629,0.00739975,4.64379,0.0437925,0.00373231,3.05549,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.064232,0.00776473,0.00776473,0.0460346,373,15.058301,0.0059302,micro;raw;shoulder,3,B,1300.01,1,0.38169,-0.0639721,0.00776473,,,0,-0.00326735,0.00898843,-0.0019208,-0.0019208,0.00567926,-0.338212,-0.156729,0.001659,0.0460346,0.0948928,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.080047,1.84716,1.84716,0,,,,matched,1,C,101.847,0,0.380556,-0.0689048,0,w2:1.84716,2,1.84716,-0.0025583,0.00696349,-0.000888066,-0.000888066,0.00823399,-0.107854,-0.164071,0.00124501,0,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.111678,1.40508,1.40508,0,375,15.128994,-0.0173159,matched,1,B,1102.23,1,0.374338,-0.081308,0,w3:1.40508,3,1.40508,-0.00172233,0.00514529,0.000555863,0.000555863,0.00675007,0.0823492,-0.130234,-2.43704e-05,0,0.0474464,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.143309,0.00018619,0.00018619,0.0261359,,,,shoulder,1,C,100,0,0.371812,-0.0931465,0.00018619,,,0,-0.00142511,-0.00039028,0.0012212,-0.00039028,0.00363884,-0.107254,-0.0794022,0.00016182,0.0261359,0.0316309,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.222386,0.00210032,0.00210032,0.0213105,378,15.224341,-0.00195431,micro;raw;shoulder,3,B,1300,1,0.36565,-0.114838,0.00210032,,,0,-0.00359643,0.000623654,-0.000684208,-0.000684208,0.00377394,-0.181298,-0.0535443,0.000723356,0.0213105,0.0790773,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.301464,0.00232004,0.00232004,0.0283317,380,15.310089,-0.0086252,micro;raw;shoulder,3,B,1300,1,0.364376,-0.129355,0.00232004,,,0,-0.00151575,0.00028605,-0.000832828,-0.000832828,0.00122643,-0.679068,-0.0106237,0.000375009,0.0283317,0.0790773,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.364725,0.915778,0.915778,0,382,15.374653,-0.00992724,matched,1,B,1106.89,1,0.364075,-0.136977,0,w5:0.915778,5,0.915778,0.000810015,0.00149885,0.000838475,0.000838475,0.00140368,0.597341,-0.00389082,0.000324671,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.380541,0.0040358,0.0040358,0.0400434,382,15.374653,0.00588822,micro;raw;shoulder,3,A,2313.5,1,0.365957,-0.13833,0.0040358,,,0,0.00143575,0.0019743,0.00172953,0.00172953,0.00128113,1.35,-0.0040524,0.000693921,0.0400434,0.0790773,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.412172,0,0.00114567,0.116006,383,15.415373,-0.00320079,bump,1,A,2109.74,1,0.361921,-0.142745,0.00114567,,,0,0.000489648,0.000760326,0.00122227,0.000760326,0.000780372,0.974311,-0.00432751,-0.000600064,0.116006,0.0316309,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.443803,0.630191,0.630191,0,384,15.450470,-0.00666721,matched,1,B,1126.69,1,0.364307,-0.144201,0,w3:0.630191,3,0.630191,0.00157452,0.00177249,0.00214682,0.00177249,0.000680223,2.60575,-0.00664731,0.000255465,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.459618,0.47863,0.47863,0.0486193,384,15.450470,0.00914825,matched;micro;raw;shoulder,4,A,2422.69,1,0.365964,-0.144637,0.00471162,w2:0.47863,2,0.47863,0.00212212,0.00234128,0.00307793,0.00234128,0.00105412,2.22107,-0.00521478,0.000979675,0.0486193,0.284678,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.538696,0.000745101,0.000745101,0.0255011,386,15.554339,-0.0156433,raw;shoulder,2,B,1200,1,0.361847,-0.151957,0.000745101,,,0,-0.0659779,-0.0504408,0.0648095,-0.0504408,0.0960575,-0.525111,0.822376,5.71631e-05,0.0255011,0.0790773,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.554511,0.000238777,0.000238777,0.0294294,386,15.554339,0.000172116,micro,1,B,1100,1,0.3616,-0.152242,0.000238777,,,0,-0.163553,-0.120182,0.134675,-0.120182,0.26617,-0.451522,2.03934,3.3916e-05,0.0294294,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.617773,0.00209178,0.00209178,0.0123164,,,,shoulder,1,C,100.002,0,0.367659,-0.149048,0.00209178,,,0,-0.633005,-0.369573,0.122906,-0.369573,0.500768,-0.738013,6.36961,0.00099059,0.0123164,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.633588,0.00410866,0.00410866,0.0183195,388,15.620579,0.0130095,micro,1,B,1100,1,0.37367,-0.145542,0.00410866,,,0,-0.651625,-0.335371,0.07035,-0.335371,0.481219,-0.69692,5.8398,-0.00540486,0.0183195,0.0948928,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.744297,0.947306,286.624,0.192444,391,15.744307,-1.03371e-05,bump;matched;micro;raw;residual;shoulder,6,A,3400.26,1,3.01927,2.22938,2.78524,w2:228.327;w3:282.976;w5:286.624;w8:251.917,5,286.624,2.28826,2.39719,2.36385,2.36385,0.046273,51.0848,-0.230973,0.530673,0.192444,8.09752,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.870820,0.000724718,0.000724718,0.0106087,,,,shoulder,1,C,100.001,0,0.344962,-0.150265,0.000724718,,,0,-0.599402,0.141118,-0.36929,-0.36929,0.453811,-0.813754,-6.54058,6.76632e-05,0.0106087,0.0474464,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.918267,0.0019209,0.0019209,0.0759649,,,,shoulder,1,C,100.002,0,0.334772,-0.153688,0.0019209,,,0,-0.217974,0.174754,-0.155402,-0.155402,0.319664,-0.486143,-2.81793,0.000165692,0.0759649,0.0632619,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,15.981529,0,0.162467,0.955018,397,15.974314,0.00721428,bump,1,B,1100.16,1,0.323577,-0.15114,0.162467,,,0,-0.00643339,-3.2567e-05,-0.00529116,-0.00529116,0.00362187,-1.46089,-0.139505,-0.000669907,0.955018,0.0316309,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.013160,0.00330023,0.00330023,0.0323525,398,16.015792,-0.00263205,micro;raw;shoulder,3,A,2303.89,1,0.325524,-0.143418,0.00330023,,,0,7.95675e-06,0.00401276,0.00113509,0.00113509,0.00292161,0.388515,-0.106691,0.00135103,0.0323525,0.268863,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.028975,0.50194,0.50194,0,399,16.051976,-0.0230009,matched,1,B,1105.02,1,0.322514,-0.141737,0,w2:0.50194,2,0.50194,0.000285115,0.00290895,0.00144357,0.00144357,0.00319305,0.452097,-0.0939338,0.000922405,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.123868,0.000118949,0.000118949,0.0276019,,,,shoulder,1,C,102.114,0,0.312515,-0.130331,0.000118949,,,0,-2.57583e-05,0.00106293,0.000477725,0.000477725,0.00225957,0.211423,-0.0823198,-6.81779e-05,0.0276019,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.139683,0.000208272,0.000208272,0.0105499,401,16.129739,0.00994409,raw,1,B,1107.42,1,0.312723,-0.127779,0.000208272,,,0,0.000802099,0.00189035,0.00129888,0.00129888,0.00175115,0.741726,-0.0888454,-0.000187127,0.0105499,0.0474464,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.187130,0.891205,0.891205,0.0722644,403,16.195521,-0.0083917,matched;shoulder,2,A,2222.94,1,0.310787,-0.118837,0.00132201,w2:0.271422;w3:0.71135;w5:0.891205,5,0.891205,0.00473444,0.0055669,0.00475397,0.00475397,0.00215592,2.20507,-0.104453,0.000673674,0.0722644,0.17397,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.282022,0.718378,0.718378,0.0478926,405,16.272369,0.00965373,matched;shoulder,2,B,1202.54,1,0.297944,-0.104906,0.000738252,w8:0.718378,8,0.718378,0.00117001,0.00048808,0.00303291,0.00048808,0.00267639,0.182365,-0.126216,0.00044123,0.0478926,0.0948928,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.376915,9.0186e-05,9.0186e-05,0.0153877,,,,shoulder,1,C,100,0,0.28281,-0.0896821,9.0186e-05,,,0,-0.0032036,-0.00104527,-0.00213105,-0.00213105,0.00161645,-1.31835,-0.123521,-0.000354093,0.0153877,0.0632619,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.408546,3.21242e-06,3.21242e-06,0.00792655,,,,raw,1,C,100,0,0.281042,-0.0810559,3.21242e-06,,,0,-0.000761542,0.00145031,-0.000690437,-0.000690437,0.00219963,-0.313888,-0.116065,-0.000198553,0.00792655,0.0316309,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.440177,0.601743,0.601743,0.00973746,410,16.450294,-0.0101166,matched;raw,2,A,2213.91,1,0.280058,-0.0713012,0.000366015,w3:0.601743,3,0.601743,0.00197662,0.00339422,0.0028315,0.0028315,0.00212691,1.33127,-0.104591,0.0006268,0.00973746,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.455993,0.626389,0.626389,0.0710807,410,16.450294,0.00569888,matched;shoulder,2,A,2216.23,1,0.278477,-0.0671591,0.00155104,w2:0.626389,2,0.626389,0.00214769,0.00303928,0.00357297,0.00303928,0.00194781,1.56036,-0.097879,0.000844175,0.0710807,0.158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.566701,0.00176295,0.00176295,0.031622,,,,raw,1,C,100.002,0,0.266476,-0.0381835,0.00176295,,,0,-0.00104684,0.00149802,-0.000873457,-0.000873457,0.00179842,-0.48568,-0.0909342,0.000164601,0.031622,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.582516,0.000132189,0.000132189,0.0155353,414,16.598284,-0.0157682,shoulder,1,B,1103.19,1,0.265027,-0.0320479,0.000132189,,,0,0.000516001,0.00273249,0.00050742,0.00050742,0.00159024,0.319083,-0.0900926,0.000337161,0.0155353,0.0316309,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.614147,0.685025,0.685025,0.0135602,415,16.618267,-0.00411937,matched;raw,2,A,2217.19,1,0.264614,-0.0206988,0.00116156,w3:0.685025,3,0.685025,0.00217997,0.00348783,0.00222066,0.00222066,0.00134524,1.65075,-0.0845865,0.000204973,0.0135602,0.205601,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.629963,0.442938,0.442938,0,415,16.618267,0.0116961,matched,1,B,1127.18,1,0.262988,-0.014874,0,w2:0.442938,2,0.442938,0.00264158,0.00344964,0.00314109,0.00314109,0.00117489,2.67351,-0.0787087,0.000644925,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.645778,0.00160371,0.00160371,0.112947,416,16.649218,-0.00344015,shoulder,1,B,1113.68,1,0.260668,-0.00982643,0.00160371,,,0,0.00194984,0.00216582,0.0034016,0.00216582,0.00158355,1.3677,-0.0715148,0.000669988,0.112947,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.724855,0.0159427,0.000752257,0.032874,,,,shoulder,1,C,100.001,0,0.252137,0.0159427,0.000752257,,,0,-0.00279848,-0.00132426,-0.000489258,-0.00132426,0.00220386,-0.600884,-0.0733947,9.67088e-05,0.032874,0.0790773,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.803933,0.0530144,0.002289,0.0380966,420,16.779132,0.0248013,micro,1,A,2164.99,1,0.252952,0.0530144,0.002289,,,0,0.00637598,0.00706016,0.00670845,0.00670845,0.0010322,6.4992,-0.0902709,0.00111535,0.0380966,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.819748,0.0618653,0.00445228,0.0343667,421,16.835319,-0.015571,raw;shoulder,2,A,2263.67,1,0.253105,0.0603947,0.00445228,,,0,0.00805291,0.00850205,0.00793912,0.00793912,0.00124694,6.36688,-0.0928916,0.0015989,0.0343667,0.363756,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.835564,17.0921,17.0921,0,421,16.835319,0.000244516,matched,1,A,2169.5,1,0.248858,0.0661727,0,w8:17.0921,8,17.0921,0.00769176,0.00845188,0.00808204,0.00808204,0.00154223,5.2405,-0.0959436,0.00131525,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.851379,15.0396,15.0396,0,422,16.853276,-0.00189682,matched,1,A,2151.62,1,0.245427,0.0702323,0,w5:15.0396,5,15.0396,0.00528494,0.00631354,0.00602153,0.00602153,0.00164596,3.65838,-0.0997441,0.000470537,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.883010,0.078171,9.7749,0.242541,423,16.883130,-0.000120159,matched;residual,2,A,2214.53,1,0.238951,0.0762754,0.131229,w3:9.7749,3,9.7749,-8.27077e-05,0.00172688,0.000840217,0.000840217,0.00181827,0.462097,-0.109004,-0.00092133,0.242541,0.0632619,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.898826,5.46009,5.46009,0,,,,matched,1,C,105.772,0,0.235663,0.0759406,0,w2:5.46009,2,5.46009,-0.00113496,8.50728e-05,0.000206762,8.50728e-05,0.00272998,0.0311624,-0.112244,-0.000701121,0,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.930457,0.0494553,0.00170847,0.0116595,424,16.920515,0.00994152,raw;shoulder,2,B,1200.98,1,0.235766,0.0474867,0.00170847,,,0,-0.00173724,0.000340842,0.000897539,0.000340842,0.00349832,0.0974302,-0.112591,0.000498548,0.0116595,0.0474464,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,16.993718,0.00234821,0.00234821,0.0148826,,,,raw,1,C,100.002,0,0.227315,-0.00703583,0.00234821,,,0,-0.00681001,-0.00392449,-0.000158435,-0.00392449,0.00432628,-0.907127,-0.0630164,-0.000385853,0.0148826,0.0632619,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.009534,0.000720611,0.000720611,0.0366172,,,,shoulder,1,C,100.001,0,0.224653,-0.00750509,0.000720611,,,0,-0.00783834,-0.00408063,0.000366991,-0.00408063,0.00742648,-0.549471,-0.0350723,6.22319e-05,0.0366172,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.056980,0.26275,0.26275,0.0190395,,,,matched;raw,2,C,200.264,0,0.222454,-0.00664039,0.000778945,w2:0.26275,2,0.26275,-0.0107327,-0.00465563,-0.00117186,-0.00465563,0.0082132,-0.566847,0.0202691,-0.000571044,0.0190395,0.0316309,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.072796,0.000479099,0.000479099,0.017244,,,,shoulder,1,C,100,0,0.222003,-0.0049763,0.000479099,,,0,-0.00973995,-0.00344132,-0.00125062,-0.00344132,0.00827955,-0.415641,0.0203023,-9.19452e-05,0.017244,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.088611,0.000114761,0.000114761,0.0111998,428,17.094195,-0.00558362,micro,1,B,1100,1,0.221675,-0.00319681,0.000114761,,,0,-0.00803851,-0.00164567,-0.00135681,-0.00164567,0.00860259,-0.191299,0.0131792,-0.000497736,0.0111998,0.0632619,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.151873,0.013317,0.0102536,0.128385,430,17.136900,0.0149735,bump,1,A,2175.33,1,0.23837,0.0180524,0.0102536,,,0,0.0173278,0.0195228,0.0233278,0.0195228,0.00259183,7.53243,-0.0471238,0.00116491,0.128385,0.0316309,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.183504,6.09325,6.09325,0.0706469,431,17.181892,0.0016117,matched;micro;raw;shoulder,4,A,2516.36,1,0.24595,0.0292036,0.0246449,w2:3.43787;w3:4.8913;w5:6.09325,5,6.09325,0.029429,0.0320416,0.0321223,0.0320416,0.00290645,11.0243,-0.0763802,0.00504645,0.0706469,1.43921,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.199319,0.0156724,0.0200961,0.174336,431,17.181892,0.0174272,residual,1,A,2207.41,1,0.241363,0.0264247,0.0200961,,,0,0.0258059,0.0291046,0.0277002,0.0277002,0.00257939,10.739,-0.0910569,0.00369476,0.174336,0.0158155,0,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.310028,0.0025225,0.0025225,0.0857881,,,,shoulder,1,C,100.003,0,0.203299,5.92221e-05,0.0025225,,,0,-0.0168228,-0.00492485,0.00130196,-0.00492485,0.0190416,-0.258636,-0.0865907,0.00029224,0.0857881,0.0158155,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.325843,0.611246,0.611246,0,,,,matched,1,C,100.611,0,0.201248,-0.000443282,0,w2:0.611246,2,0.611246,-0.0196269,-0.00444302,0.00188082,-0.00444302,0.024028,-0.18491,-0.0461993,0.000202269,0,0.126524,1,0
2.3GPa,Data/Cell_29_integrated/2p3GPa.xy,17.452367,0.0256923,0.0188121,0.146337,439,17.449111,0.00325575,bump,1,A,2195.84,1,0.23211,0.0407308,0.0188121,,,0,0.0355672,0.0386363,0.0430973,0.0386363,0.00403232,9.58167,-0.0588997,0.00469146,0.146337,0.0158155,0,0
