peak_group,group_two_theta,frame_a,frame_b,present_a,present_b,area_a,area_b,similarity
4,2.147314,7.4GPa,2.4GPa_decomp,1,1,0,0,1
4,2.147314,7.4GPa,3.9GPa,1,0,0,0,0
4,2.147314,7.4GPa,5GPa,1,0,0,0,0
4,2.147314,7.4GPa,6.2GPa,1,0,0,0,0
4,2.147314,7.4GPa,6.6GPa,1,0,0,0,0
4,2.147314,8.5GPa,0.7GPa,1,0,0,0,0
4,2.147314,8.5GPa,1GPa,1,1,0,0,1
4,2.147314,8.5GPa,1.3GPa,1,0,0,0,0
4,2.147314,8.5GPa,1.5GPa,1,0,0,0,0
4,2.147314,8.5GPa,2.3GPa,1,1,0,0,1
4,2.147314,8.5GPa,2.4GPa_decomp,1,1,0,0,1
4,2.147314,8.5GPa,3.9GPa,1,0,0,0,0
4,2.147314,8.5GPa,5GPa,1,0,0,0,0
4,2.147314,8.5GPa,6.2GPa,1,0,0,0,0
4,2.147314,8.5GPa,6.6GPa,1,0,0,0,0
4,2.147314,8.5GPa,7.4GPa,1,1,0,0,1
4,2.147314,9.8GPa,0.7GPa,1,0,0,0,0
4,2.147314,9.8GPa,1GPa,1,1,0,0,1
4,2.147314,9.8GPa,1.3GPa,1,0,0,0,0
4,2.147314,9.8GPa,1.5GPa,1,0,0,0,0
4,2.147314,9.8GPa,2.3GPa,1,1,0,0,1
4,2.147314,9.8GPa,2.4GPa_decomp,1,1,0,0,1
4,2.147314,9.8GPa,3.9GPa,1,0,0,0,0
4,2.147314,9.8GPa,5GPa,1,0,0,0,0
4,2.147314,9.8GPa,6.2GPa,1,0,0,0,0
4,2.147314,9.8GPa,6.6GPa,1,0,0,0,0
4,2.147314,9.8GPa,7.4GPa,1,1,0,0,1
4,2.147314,9.8GPa,8.5GPa,1,1,0,0,1
4,2.147314,10.4GPa,0.7GPa,0,0,0,0,
4,2.147314,10.4GPa,1GPa,0,1,0,0,0
4,2.147314,10.4GPa,1.3GPa,0,0,0,0,
4,2.147314,10.4GPa,1.5GPa,0,0,0,0,
4,2.147314,10.4GPa,2.3GPa,0,1,0,0,0
4,2.147314,10.4GPa,2.4GPa_decomp,0,1,0,0,0
4,2.147314,10.4GPa,3.9GPa,0,0,0,0,
4,2.147314,10.4GPa,5GPa,0,0,0,0,
4,2.147314,10.4GPa,6.2GPa,0,0,0,0,
4,2.147314,10.4GPa,6.6GPa,0,0,0,0,
4,2.147314,10.4GPa,7.4GPa,0,1,0,0,0
4,2.147314,10.4GPa,8.5GPa,0,1,0,0,0
4,2.147314,10.4GPa,9.8GPa,0,1,0,0,0
4,2.147314,12.8GPa,0.7GPa,1,0,0,0,0
4,2.147314,12.8GPa,1GPa,1,1,0,0,1
4,2.147314,12.8GPa,1.3GPa,1,0,0,0,0
4,2.147314,12.8GPa,1.5GPa,1,0,0,0,0
4,2.147314,12.8GPa,2.3GPa,1,1,0,0,1
4,2.147314,12.8GPa,2.4GPa_decomp,1,1,0,0,1
4,2.147314,12.8GPa,3.9GPa,1,0,0,0,0
4,2.147314,12.8GPa,5GPa,1,0,0,0,0
4,2.147314,12.8GPa,6.2GPa,1,0,0,0,0
4,2.147314,12.8GPa,6.6GPa,1,0,0,0,0
4,2.147314,12.8GPa,7.4GPa,1,1,0,0,1
4,2.147314,12.8GPa,8.5GPa,1,1,0,0,1
4,2.147314,12.8GPa,9.8GPa,1,1,0,0,1
4,2.147314,12.8GPa,10.4GPa,1,0,0,0,0
4,2.147314,13.3GPa,0.7GPa,0,0,0,0,
4,2.147314,13.3GPa,1GPa,0,1,0,0,0
4,2.147314,13.3GPa,1.3GPa,0,0,0,0,
4,2.147314,13.3GPa,1.5GPa,0,0,0,0,
4,2.147314,13.3GPa,2.3GPa,0,1,0,0,0
4,2.147314,13.3GPa,2.4GPa_decomp,0,1,0,0,0
4,2.147314,13.3GPa,3.9GPa,0,0,0,0,
4,2.147314,13.3GPa,5GPa,0,0,0,0,
4,2.147314,13.3GPa,6.2GPa,0,0,0,0,
4,2.147314,13.3GPa,6.6GPa,0,0,0,0,
4,2.147314,13.3GPa,7.4GPa,0,1,0,0,0
4,2.147314,13.3GPa,8.5GPa,0,1,0,0,0
4,2.147314,13.3GPa,9.8GPa,0,1,0,0,0
4,2.147314,13.3GPa,10.4GPa,0,0,0,0,
4,2.147314,13.3GPa,12.8GPa,0,1,0,0,0
4,2.147314,15.6GPa,0.7GPa,0,0,0,0,
4,2.147314,15.6GPa,1GPa,0,1,0,0,0
4,2.147314,15.6GPa,1.3GPa,0,0,0,0,
4,2.147314,15.6GPa,1.5GPa,0,0,0,0,
4,2.147314,15.6GPa,2.3GPa,0,1,0,0,0
4,2.147314,15.6GPa,2.4GPa_decomp,0,1,0,0,0
4,2.147314,15.6GPa,3.9GPa,0,0,0,0,
4,2.147314,15.6GPa,5GPa,0,0,0,0,
4,2.147314,15.6GPa,6.2GPa,0,0,0,0,
4,2.147314,15.6GPa,6.6GPa,0,0,0,0,
4,2.147314,15.6GPa,7.4GPa,0,1,0,0,0
4,2.147314,15.6GPa,8.5GPa,0,1,0,0,0
4,2.147314,15.6GPa,9.8GPa,0,1,0,0,0
4,2.147314,15.6GPa,10.4GPa,0,0,0,0,
4,2.147314,15.6GPa,12.8GPa,0,1,0,0,0
4,2.147314,15.6GPa,13.3GPa,0,0,0,0,
5,2.174627,1GPa,0.7GPa,0,0,0.000436197,0,
5,2.174627,1.3GPa,0.7GPa,0,0,0,0,
5,2.174627,1.3GPa,1GPa,0,0,0,0.000436197,
5,2.174627,1.5GPa,0.7GPa,0,0,0.00018673,0,
5,2.174627,1.5GPa,1GPa,0,0,0.00018673,0.000436197,
5,2.174627,1.5GPa,1.3GPa,0,0,0.00018673,0,
5,2.174627,2.3GPa,0.7GPa,1,0,0.000782487,0,0
5,2.174627,2.3GPa,1GPa,1,0,0.000782487,0.000436197,0
5,2.174627,2.3GPa,1.3GPa,1,0,0.000782487,0,0
5,2.174627,2.3GPa,1.5GPa,1,0,0.000782487,0.00018673,0
5,2.174627,2.4GPa_decomp,0.7GPa,0,0,0.000954185,0,
5,2.174627,2.4GPa_decomp,1GPa,0,0,0.000954185,0.000436197,
5,2.174627,2.4GPa_decomp,1.3GPa,0,0,0.000954185,0,
5,2.174627,2.4GPa_decomp,1.5GPa,0,0,0.000954185,0.00018673,
5,2.174627,2.4GPa_decomp,2.3GPa,0,1,0.000954185,0.000782487,0
5,2.174627,3.9GPa,0.7GPa,0,0,0.000236162,0,
5,2.174627,3.9GPa,1GPa,0,0,0.000236162,0.000436197,
5,2.174627,3.9GPa,1.3GPa,0,0,0.000236162,0,
5,2.174627,3.9GPa,1.5GPa,0,0,0.000236162,0.00018673,
5,2.174627,3.9GPa,2.3GPa,0,1,0.000236162,0.000782487,0
5,2.174627,3.9GPa,2.4GPa_decomp,0,0,0.000236162,0.000954185,
5,2.174627,5GPa,0.7GPa,0,0,0.000253737,0,
5,2.174627,5GPa,1GPa,0,0,0.000253737,0.000436197,
5,2.174627,5GPa,1.3GPa,0,0,0.000253737,0,
5,2.174627,5GPa,1.5GPa,0,0,0.000253737,0.00018673,
5,2.174627,5GPa,2.3GPa,0,1,0.000253737,0.000782487,0
5,2.174627,5GPa,2.4GPa_decomp,0,0,0.000253737,0.000954185,
5,2.174627,5GPa,3.9GPa,0,0,0.000253737,0.000236162,
5,2.174627,6.2GPa,0.7GPa,0,0,0.000351991,0,
5,2.174627,6.2GPa,1GPa,0,0,0.000351991,0.000436197,
5,2.174627,6.2GPa,1.3GPa,0,0,0.000351991,0,
5,2.174627,6.2GPa,1.5GPa,0,0,0.000351991,0.00018673,
5,2.174627,6.2GPa,2.3GPa,0,1,0.000351991,0.000782487,0
5,2.174627,6.2GPa,2.4GPa_decomp,0,0,0.000351991,0.000954185,
5,2.174627,6.2GPa,3.9GPa,0,0,0.000351991,0.000236162,
5,2.174627,6.2GPa,5GPa,0,0,0.000351991,0.000253737,
5,2.174627,6.6GPa,0.7GPa,0,0,0,0,
5,2.174627,6.6GPa,1GPa,0,0,0,0.000436197,
5,2.174627,6.6GPa,1.3GPa,0,0,0,0,
5,2.174627,6.6GPa,1.5GPa,0,0,0,0.00018673,
5,2.174627,6.6GPa,2.3GPa,0,1,0,0.000782487,0
5,2.174627,6.6GPa,2.4GPa_decomp,0,0,0,0.000954185,
5,2.174627,6.6GPa,3.9GPa,0,0,0,0.000236162,
5,2.174627,6.6GPa,5GPa,0,0,0,0.000253737,
5,2.174627,6.6GPa,6.2GPa,0,0,0,0.000351991,
5,2.174627,7.4GPa,0.7GPa,0,0,0.000378081,0,
5,2.174627,7.4GPa,1GPa,0,0,0.000378081,0.000436197,
5,2.174627,7.4GPa,1.3GPa,0,0,0.000378081,0,
5,2.174627,7.4GPa,1.5GPa,0,0,0.000378081,0.00018673,
5,2.174627,7.4GPa,2.3GPa,0,1,0.000378081,0.000782487,0
5,2.174627,7.4GPa,2.4GPa_decomp,0,0,0.000378081,0.000954185,
5,2.174627,7.4GPa,3.9GPa,0,0,0.000378081,0.000236162,
5,2.174627,7.4GPa,5GPa,0,0,0.000378081,0.000253737,
5,2.174627,7.4GPa,6.2GPa,0,0,0.000378081,0.000351991,
5,2.174627,7.4GPa,6.6GPa,0,0,0.000378081,0,
5,2.174627,8.5GPa,0.7GPa,0,0,0.000312505,0,
5,2.174627,8.5GPa,1GPa,0,0,0.000312505,0.000436197,
5,2.174627,8.5GPa,1.3GPa,0,0,0.000312505,0,
5,2.174627,8.5GPa,1.5GPa,0,0,0.000312505,0.00018673,
5,2.174627,8.5GPa,2.3GPa,0,1,0.000312505,0.000782487,0
5,2.174627,8.5GPa,2.4GPa_decomp,0,0,0.000312505,0.000954185,
5,2.174627,8.5GPa,3.9GPa,0,0,0.000312505,0.000236162,
5,2.174627,8.5GPa,5GPa,0,0,0.000312505,0.000253737,
5,2.174627,8.5GPa,6.2GPa,0,0,0.000312505,0.000351991,
5,2.174627,8.5GPa,6.6GPa,0,0,0.000312505,0,
5,2.174627,8.5GPa,7.4GPa,0,0,0.000312505,0.000378081,
5,2.174627,9.8GPa,0.7GPa,0,0,0.000431739,0,
5,2.174627,9.8GPa,1GPa,0,0,0.000431739,0.000436197,
5,2.174627,9.8GPa,1.3GPa,0,0,0.000431739,0,
5,2.174627,9.8GPa,1.5GPa,0,0,0.000431739,0.00018673,
5,2.174627,9.8GPa,2.3GPa,0,1,0.000431739,0.000782487,0
5,2.174627,9.8GPa,2.4GPa_decomp,0,0,0.000431739,0.000954185,
5,2.174627,9.8GPa,3.9GPa,0,0,0.000431739,0.000236162,
5,2.174627,9.8GPa,5GPa,0,0,0.000431739,0.000253737,
5,2.174627,9.8GPa,6.2GPa,0,0,0.000431739,0.000351991,
5,2.174627,9.8GPa,6.6GPa,0,0,0.000431739,0,
5,2.174627,9.8GPa,7.4GPa,0,0,0.000431739,0.000378081,
5,2.174627,9.8GPa,8.5GPa,0,0,0.000431739,0.000312505,
5,2.174627,10.4GPa,0.7GPa,0,0,0,0,
5,2.174627,10.4GPa,1GPa,0,0,0,0.000436197,
5,2.174627,10.4GPa,1.3GPa,0,0,0,0,
5,2.174627,10.4GPa,1.5GPa,0,0,0,0.00018673,
5,2.174627,10.4GPa,2.3GPa,0,1,0,0.000782487,0
5,2.174627,10.4GPa,2.4GPa_decomp,0,0,0,0.000954185,
5,2.174627,10.4GPa,3.9GPa,0,0,0,0.000236162,
5,2.174627,10.4GPa,5GPa,0,0,0,0.000253737,
5,2.174627,10.4GPa,6.2GPa,0,0,0,0.000351991,
5,2.174627,10.4GPa,6.6GPa,0,0,0,0,
5,2.174627,10.4GPa,7.4GPa,0,0,0,0.000378081,
5,2.174627,10.4GPa,8.5GPa,0,0,0,0.000312505,
5,2.174627,10.4GPa,9.8GPa,0,0,0,0.000431739,
5,2.174627,12.8GPa,0.7GPa,1,0,0.0011586,0,0
5,2.174627,12.8GPa,1GPa,1,0,0.0011586,0.000436197,0
5,2.174627,12.8GPa,1.3GPa,1,0,0.0011586,0,0
5,2.174627,12.8GPa,1.5GPa,1,0,0.0011586,0.00018673,0
5,2.174627,12.8GPa,2.3GPa,1,1,0.0011586,0.000782487,0.675374
5,2.174627,12.8GPa,2.4GPa_decomp,1,0,0.0011586,0.000954185,0
5,2.174627,12.8GPa,3.9GPa,1,0,0.0011586,0.000236162,0
5,2.174627,12.8GPa,5GPa,1,0,0.0011586,0.000253737,0
5,2.174627,12.8GPa,6.2GPa,1,0,0.0011586,0.000351991,0
5,2.174627,12.8GPa,6.6GPa,1,0,0.0011586,0,0
5,2.174627,12.8GPa,7.4GPa,1,0,0.0011586,0.000378081,0
5,2.174627,12.8GPa,8.5GPa,1,0,0.0011586,0.000312505,0
5,2.174627,12.8GPa,9.8GPa,1,0,0.0011586,0.000431739,0
5,2.174627,12.8GPa,10.4GPa,1,0,0.0011586,0,0
5,2.174627,13.3GPa,0.7GPa,0,0,0,0,
5,2.174627,13.3GPa,1GPa,0,0,0,0.000436197,
5,2.174627,13.3GPa,1.3GPa,0,0,0,0,
5,2.174627,13.3GPa,1.5GPa,0,0,0,0.00018673,
5,2.174627,13.3GPa,2.3GPa,0,1,0,0.000782487,0
5,2.174627,13.3GPa,2.4GPa_decomp,0,0,0,0.000954185,
5,2.174627,13.3GPa,3.9GPa,0,0,0,0.000236162,
5,2.174627,13.3GPa,5GPa,0,0,0,0.000253737,
5,2.174627,13.3GPa,6.2GPa,0,0,0,0.000351991,
5,2.174627,13.3GPa,6.6GPa,0,0,0,0,
5,2.174627,13.3GPa,7.4GPa,0,0,0,0.000378081,
5,2.174627,13.3GPa,8.5GPa,0,0,0,0.000312505,
5,2.174627,13.3GPa,9.8GPa,0,0,0,0.000431739,
5,2.174627,13.3GPa,10.4GPa,0,0,0,0,
5,2.174627,13.3GPa,12.8GPa,0,1,0,0.0011586,0
5,2.174627,15.6GPa,0.7GPa,0,0,0,0,
5,2.174627,15.6GPa,1GPa,0,0,0,0.000436197,
5,2.174627,15.6GPa,1.3GPa,0,0,0,0,
5,2.174627,15.6GPa,1.5GPa,0,0,0,0.00018673,
5,2.174627,15.6GPa,2.3GPa,0,1,0,0.000782487,0
5,2.174627,15.6GPa,2.4GPa_decomp,0,0,0,0.000954185,
5,2.174627,15.6GPa,3.9GPa,0,0,0,0.000236162,
5,2.174627,15.6GPa,5GPa,0,0,0,0.000253737,
5,2.174627,15.6GPa,6.2GPa,0,0,0,0.000351991,
5,2.174627,15.6GPa,6.6GPa,0,0,0,0,
5,2.174627,15.6GPa,7.4GPa,0,0,0,0.000378081,
5,2.174627,15.6GPa,8.5GPa,0,0,0,0.000312505,
5,2.174627,15.6GPa,9.8GPa,0,0,0,0.000431739,
5,2.174627,15.6GPa,10.4GPa,0,0,0,0,
5,2.174627,15.6GPa,12.8GPa,0,1,0,0.0011586,0
5,2.174627,15.6GPa,13.3GPa,0,0,0,0,
6,2.316957,1GPa,0.7GPa,0,0,0.00121549,0,
6,2.316957,1.3GPa,0.7GPa,0,0,0,0,
6,2.316957,1.3GPa,1GPa,0,0,0,0.00121549,
6,2.316957,1.5GPa,0.7GPa,0,0,0.000967762,0,
6,2.316957,1.5GPa,1GPa,0,0,0.000967762,0.00121549,
6,2.316957,1.5GPa,1.3GPa,0,0,0.000967762,0,
6,2.316957,2.3GPa,0.7GPa,0,0,0.00225873,0,
6,2.316957,2.3GPa,1GPa,0,0,0.00225873,0.00121549,
6,2.316957,2.3GPa,1.3GPa,0,0,0.00225873,0,
6,2.316957,2.3GPa,1.5GPa,0,0,0.00225873,0.000967762,
6,2.316957,2.4GPa_decomp,0.7GPa,1,0,0.00313714,0,0
6,2.316957,2.4GPa_decomp,1GPa,1,0,0.00313714,0.00121549,0
6,2.316957,2.4GPa_decomp,1.3GPa,1,0,0.00313714,0,0
6,2.316957,2.4GPa_decomp,1.5GPa,1,0,0.00313714,0.000967762,0
6,2.316957,2.4GPa_decomp,2.3GPa,1,0,0.00313714,0.00225873,0
6,2.316957,3.9GPa,0.7GPa,0,0,0.000790552,0,
6,2.316957,3.9GPa,1GPa,0,0,0.000790552,0.00121549,
6,2.316957,3.9GPa,1.3GPa,0,0,0.000790552,0,
6,2.316957,3.9GPa,1.5GPa,0,0,0.000790552,0.000967762,
6,2.316957,3.9GPa,2.3GPa,0,0,0.000790552,0.00225873,
6,2.316957,3.9GPa,2.4GPa_decomp,0,1,0.000790552,0.00313714,0
6,2.316957,5GPa,0.7GPa,1,0,0.000925617,0,0
6,2.316957,5GPa,1GPa,1,0,0.000925617,0.00121549,0
6,2.316957,5GPa,1.3GPa,1,0,0.000925617,0,0
6,2.316957,5GPa,1.5GPa,1,0,0.000925617,0.000967762,0
6,2.316957,5GPa,2.3GPa,1,0,0.000925617,0.00225873,0
6,2.316957,5GPa,2.4GPa_decomp,1,1,0.000925617,0.00313714,0.295051
6,2.316957,5GPa,3.9GPa,1,0,0.000925617,0.000790552,0
6,2.316957,6.2GPa,0.7GPa,0,0,0.00161416,0,
6,2.316957,6.2GPa,1GPa,0,0,0.00161416,0.00121549,
6,2.316957,6.2GPa,1.3GPa,0,0,0.00161416,0,
6,2.316957,6.2GPa,1.5GPa,0,0,0.00161416,0.000967762,
6,2.316957,6.2GPa,2.3GPa,0,0,0.00161416,0.00225873,
6,2.316957,6.2GPa,2.4GPa_decomp,0,1,0.00161416,0.00313714,0
6,2.316957,6.2GPa,3.9GPa,0,0,0.00161416,0.000790552,
6,2.316957,6.2GPa,5GPa,0,1,0.00161416,0.000925617,0
6,2.316957,6.6GPa,0.7GPa,0,0,0,0,
6,2.316957,6.6GPa,1GPa,0,0,0,0.00121549,
6,2.316957,6.6GPa,1.3GPa,0,0,0,0,
6,2.316957,6.6GPa,1.5GPa,0,0,0,0.000967762,
6,2.316957,6.6GPa,2.3GPa,0,0,0,0.00225873,
6,2.316957,6.6GPa,2.4GPa_decomp,0,1,0,0.00313714,0
6,2.316957,6.6GPa,3.9GPa,0,0,0,0.000790552,
6,2.316957,6.6GPa,5GPa,0,1,0,0.000925617,0
6,2.316957,6.6GPa,6.2GPa,0,0,0,0.00161416,
6,2.316957,7.4GPa,0.7GPa,1,0,0.000959036,0,0
6,2.316957,7.4GPa,1GPa,1,0,0.000959036,0.00121549,0
6,2.316957,7.4GPa,1.3GPa,1,0,0.000959036,0,0
6,2.316957,7.4GPa,1.5GPa,1,0,0.000959036,0.000967762,0
6,2.316957,7.4GPa,2.3GPa,1,0,0.000959036,0.00225873,0
6,2.316957,7.4GPa,2.4GPa_decomp,1,1,0.000959036,0.00313714,0.305704
6,2.316957,7.4GPa,3.9GPa,1,0,0.000959036,0.000790552,0
6,2.316957,7.4GPa,5GPa,1,1,0.000959036,0.000925617,0.965153
6,2.316957,7.4GPa,6.2GPa,1,0,0.000959036,0.00161416,0
6,2.316957,7.4GPa,6.6GPa,1,0,0.000959036,0,0
6,2.316957,8.5GPa,0.7GPa,0,0,0.00112034,0,
6,2.316957,8.5GPa,1GPa,0,0,0.00112034,0.00121549,
6,2.316957,8.5GPa,1.3GPa,0,0,0.00112034,0,
6,2.316957,8.5GPa,1.5GPa,0,0,0.00112034,0.000967762,
6,2.316957,8.5GPa,2.3GPa,0,0,0.00112034,0.00225873,
6,2.316957,8.5GPa,2.4GPa_decomp,0,1,0.00112034,0.00313714,0
6,2.316957,8.5GPa,3.9GPa,0,0,0.00112034,0.000790552,
6,2.316957,8.5GPa,5GPa,0,1,0.00112034,0.000925617,0
6,2.316957,8.5GPa,6.2GPa,0,0,0.00112034,0.00161416,
6,2.316957,8.5GPa,6.6GPa,0,0,0.00112034,0,
6,2.316957,8.5GPa,7.4GPa,0,1,0.00112034,0.000959036,0
6,2.316957,9.8GPa,0.7GPa,0,0,0.00102879,0,
6,2.316957,9.8GPa,1GPa,0,0,0.00102879,0.00121549,
6,2.316957,9.8GPa,1.3GPa,0,0,0.00102879,0,
6,2.316957,9.8GPa,1.5GPa,0,0,0.00102879,0.000967762,
6,2.316957,9.8GPa,2.3GPa,0,0,0.00102879,0.00225873,
6,2.316957,9.8GPa,2.4GPa_decomp,0,1,0.00102879,0.00313714,0
6,2.316957,9.8GPa,3.9GPa,0,0,0.00102879,0.000790552,
6,2.316957,9.8GPa,5GPa,0,1,0.00102879,0.000925617,0
6,2.316957,9.8GPa,6.2GPa,0,0,0.00102879,0.00161416,
6,2.316957,9.8GPa,6.6GPa,0,0,0.00102879,0,
6,2.316957,9.8GPa,7.4GPa,0,1,0.00102879,0.000959036,0
6,2.316957,9.8GPa,8.5GPa,0,0,0.00102879,0.00112034,
6,2.316957,10.4GPa,0.7GPa,0,0,0,0,
6,2.316957,10.4GPa,1GPa,0,0,0,0.00121549,
6,2.316957,10.4GPa,1.3GPa,0,0,0,0,
6,2.316957,10.4GPa,1.5GPa,0,0,0,0.000967762,
6,2.316957,10.4GPa,2.3GPa,0,0,0,0.00225873,
6,2.316957,10.4GPa,2.4GPa_decomp,0,1,0,0.00313714,0
6,2.316957,10.4GPa,3.9GPa,0,0,0,0.000790552,
6,2.316957,10.4GPa,5GPa,0,1,0,0.000925617,0
6,2.316957,10.4GPa,6.2GPa,0,0,0,0.00161416,
6,2.316957,10.4GPa,6.6GPa,0,0,0,0,
6,2.316957,10.4GPa,7.4GPa,0,1,0,0.000959036,0
6,2.316957,10.4GPa,8.5GPa,0,0,0,0.00112034,
6,2.316957,10.4GPa,9.8GPa,0,0,0,0.00102879,
6,2.316957,12.8GPa,0.7GPa,0,0,0.00302875,0,
6,2.316957,12.8GPa,1GPa,0,0,0.00302875,0.00121549,
6,2.316957,12.8GPa,1.3GPa,0,0,0.00302875,0,
6,2.316957,12.8GPa,1.5GPa,0,0,0.00302875,0.000967762,
6,2.316957,12.8GPa,2.3GPa,0,0,0.00302875,0.00225873,
6,2.316957,12.8GPa,2.4GPa_decomp,0,1,0.00302875,0.00313714,0
6,2.316957,12.8GPa,3.9GPa,0,0,0.00302875,0.000790552,
6,2.316957,12.8GPa,5GPa,0,1,0.00302875,0.000925617,0
6,2.316957,12.8GPa,6.2GPa,0,0,0.00302875,0.00161416,
6,2.316957,12.8GPa,6.6GPa,0,0,0.00302875,0,
6,2.316957,12.8GPa,7.4GPa,0,1,0.00302875,0.000959036,0
6,2.316957,12.8GPa,8.5GPa,0,0,0.00302875,0.00112034,
6,2.316957,12.8GPa,9.8GPa,0,0,0.00302875,0.00102879,
6,2.316957,12.8GPa,10.4GPa,0,0,0.00302875,0,
6,2.316957,13.3GPa,0.7GPa,0,0,0,0,
6,2.316957,13.3GPa,1GPa,0,0,0,0.00121549,
6,2.316957,13.3GPa,1.3GPa,0,0,0,0,
6,2.316957,13.3GPa,1.5GPa,0,0,0,0.000967762,
6,2.316957,13.3GPa,2.3GPa,0,0,0,0.00225873,
6,2.316957,13.3GPa,2.4GPa_decomp,0,1,0,0.00313714,0
6,2.316957,13.3GPa,3.9GPa,0,0,0,0.000790552,
6,2.316957,13.3GPa,5GPa,0,1,0,0.000925617,0
6,2.316957,13.3GPa,6.2GPa,0,0,0,0.00161416,
6,2.316957,13.3GPa,6.6GPa,0,0,0,0,
6,2.316957,13.3GPa,7.4GPa,0,1,0,0.000959036,0
6,2.316957,13.3GPa,8.5GPa,0,0,0,0.00112034,
6,2.316957,13.3GPa,9.8GPa,0,0,0,0.00102879,
6,2.316957,13.3GPa,10.4GPa,0,0,0,0,
6,2.316957,13.3GPa,12.8GPa,0,0,0,0.00302875,
6,2.316957,15.6GPa,0.7GPa,0,0,0,0,
6,2.316957,15.6GPa,1GPa,0,0,0,0.00121549,
6,2.316957,15.6GPa,1.3GPa,0,0,0,0,
6,2.316957,15.6GPa,1.5GPa,0,0,0,0.000967762,
6,2.316957,15.6GPa,2.3GPa,0,0,0,0.00225873,
6,2.316957,15.6GPa,2.4GPa_decomp,0,1,0,0.00313714,0
6,2.316957,15.6GPa,3.9GPa,0,0,0,0.000790552,
6,2.316957,15.6GPa,5GPa,0,1,0,0.000925617,0
6,2.316957,15.6GPa,6.2GPa,0,0,0,0.00161416,
6,2.316957,15.6GPa,6.6GPa,0,0,0,0,
6,2.316957,15.6GPa,7.4GPa,0,1,0,0.000959036,0
6,2.316957,15.6GPa,8.5GPa,0,0,0,0.00112034,
6,2.316957,15.6GPa,9.8GPa,0,0,0,0.00102879,
6,2.316957,15.6GPa,10.4GPa,0,0,0,0,
6,2.316957,15.6GPa,12.8GPa,0,0,0,0.00302875,
6,2.316957,15.6GPa,13.3GPa,0,0,0,0,
7,2.343892,1GPa,0.7GPa,1,0,0.004208,0,0
7,2.343892,1.3GPa,0.7GPa,0,0,0,0,
7,2.343892,1.3GPa,1GPa,0,1,0,0.004208,0
7,2.343892,1.5GPa,0.7GPa,1,0,0.00367966,0,0
7,2.343892,1.5GPa,1GPa,1,1,0.00367966,0.004208,0.874444
7,2.343892,1.5GPa,1.3GPa,1,0,0.00367966,0,0
7,2.343892,2.3GPa,0.7GPa,1,0,0.0082748,0,0
7,2.343892,2.3GPa,1GPa,1,1,0.0082748,0.004208,0.508533
7,2.343892,2.3GPa,1.3GPa,1,0,0.0082748,0,0
7,2.343892,2.3GPa,1.5GPa,1,1,0.0082748,0.00367966,0.444683
7,2.343892,2.4GPa_decomp,0.7GPa,1,0,0.0122479,0,0
7,2.343892,2.4GPa_decomp,1GPa,1,1,0.0122479,0.004208,0.343568
7,2.343892,2.4GPa_decomp,1.3GPa,1,0,0.0122479,0,0
7,2.343892,2.4GPa_decomp,1.5GPa,1,1,0.0122479,0.00367966,0.300431
7,2.343892,2.4GPa_decomp,2.3GPa,1,1,0.0122479,0.0082748,0.675607
7,2.343892,3.9GPa,0.7GPa,1,0,0.00277082,0,0
7,2.343892,3.9GPa,1GPa,1,1,0.00277082,0.004208,0.658464
7,2.343892,3.9GPa,1.3GPa,1,0,0.00277082,0,0
7,2.343892,3.9GPa,1.5GPa,1,1,0.00277082,0.00367966,0.753009
7,2.343892,3.9GPa,2.3GPa,1,1,0.00277082,0.0082748,0.334851
7,2.343892,3.9GPa,2.4GPa_decomp,1,1,0.00277082,0.0122479,0.226227
7,2.343892,5GPa,0.7GPa,1,0,0.00369842,0,0
7,2.343892,5GPa,1GPa,1,1,0.00369842,0.004208,0.878902
7,2.343892,5GPa,1.3GPa,1,0,0.00369842,0,0
7,2.343892,5GPa,1.5GPa,1,1,0.00369842,0.00367966,0.994928
7,2.343892,5GPa,2.3GPa,1,1,0.00369842,0.0082748,0.44695
7,2.343892,5GPa,2.4GPa_decomp,1,1,0.00369842,0.0122479,0.301963
7,2.343892,5GPa,3.9GPa,1,1,0.00369842,0.00277082,0.74919
7,2.343892,6.2GPa,0.7GPa,1,0,0.00511007,0,0
7,2.343892,6.2GPa,1GPa,1,1,0.00511007,0.004208,0.823473
7,2.343892,6.2GPa,1.3GPa,1,0,0.00511007,0,0
7,2.343892,6.2GPa,1.5GPa,1,1,0.00511007,0.00367966,0.720081
7,2.343892,6.2GPa,2.3GPa,1,1,0.00511007,0.0082748,0.617546
7,2.343892,6.2GPa,2.4GPa_decomp,1,1,0.00511007,0.0122479,0.417219
7,2.343892,6.2GPa,3.9GPa,1,1,0.00511007,0.00277082,0.542227
7,2.343892,6.2GPa,5GPa,1,1,0.00511007,0.00369842,0.723752
7,2.343892,6.6GPa,0.7GPa,0,0,0,0,
7,2.343892,6.6GPa,1GPa,0,1,0,0.004208,0
7,2.343892,6.6GPa,1.3GPa,0,0,0,0,
7,2.343892,6.6GPa,1.5GPa,0,1,0,0.00367966,0
7,2.343892,6.6GPa,2.3GPa,0,1,0,0.0082748,0
7,2.343892,6.6GPa,2.4GPa_decomp,0,1,0,0.0122479,0
7,2.343892,6.6GPa,3.9GPa,0,1,0,0.00277082,0
